date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-08-18,01:42:38,1,0,0,68,11.3,29.11,85.44,0.07,33.09,0.09,0,28.9,84,1001,1.54,29.07,84,1001,2.54,30.32,77,1001,1.76,30.94,73,1000,4.72,31.29,72,999,5,30.25,77,1000,5.14,28.83,85,1002,7.61,28.63,83,1000,4.46,28.37,85,999,5.25,28.72,83,1001,7.09,30.25,75,1001,7.61,30.84,74,1000,8.2,29.51,79,998,8.42,28.24,86,1001,7.88,27.91,86,1001,7.29,27.67,87,1000,7.68,27.42,87,999,7.38,27.98,85,1000,7.08,29.54,77,1001,5.78,30.46,74,999,5.1,28.95,81,997,7.83,28.12,86,999,7.04,27.74,86,1000,6.63,27.48,86,999,6.87,27.31,87,999,6.04
2025-08-18,03:37:39,3,0,0,69,11.5,28.85,86.17,0.08,33.09,0.09,0,30.9,74,1001,1.54,31.65,70,1001,1.76,31.61,70,1000,4.72,31.29,72,999,5,30.25,77,1000,5.14,28.83,85,1002,7.61,28.63,83,1000,4.46,28.37,85,999,5.25,28.72,83,1001,7.09,30.25,75,1001,7.61,30.84,74,1000,8.2,29.51,79,998,8.42,28.24,86,1001,7.88,27.91,86,1001,7.29,27.67,87,1000,7.68,27.42,87,999,7.38,27.98,85,1000,7.08,29.54,77,1001,5.78,30.46,74,999,5.1,28.95,81,997,7.83,28.12,86,999,7.04,27.74,86,1000,6.63,27.48,86,999,6.87,27.31,87,999,6.04,27.68,84,1001,5.52
2025-08-18,04:37:26,4,0,0,73,11.71,28.09,86.7,0.07,33.03,0.09,0,31.9,66,1002,1.54,32.07,66,1001,1.76,32.01,67,1000,4.72,31.55,70,1000,5,30.25,77,1000,5.14,28.83,85,1002,7.61,28.63,83,1000,4.46,28.37,85,999,5.25,28.72,83,1001,7.09,30.25,75,1001,7.61,30.84,74,1000,8.2,29.51,79,998,8.42,28.24,86,1001,7.88,27.91,86,1001,7.29,27.67,87,1000,7.68,27.42,87,999,7.38,27.98,85,1000,7.08,29.54,77,1001,5.78,30.46,74,999,5.1,28.95,81,997,7.83,28.12,86,999,7.04,27.74,86,1000,6.63,27.48,86,999,6.87,27.31,87,999,6.04,27.68,84,1001,5.52
2025-08-18,05:22:32,5,0,0,90,11.71,28.09,86.7,0.07,33.03,0.09,0,31.9,66,1002,2.57,32.07,66,1001,1.76,32.01,67,1000,4.72,31.55,70,1000,5,30.25,77,1000,5.14,28.83,85,1002,7.61,28.63,83,1000,4.46,28.37,85,999,5.25,28.72,83,1001,7.09,30.25,75,1001,7.61,30.84,74,1000,8.2,29.51,79,998,8.42,28.24,86,1001,7.88,27.91,86,1001,7.29,27.67,87,1000,7.68,27.42,87,999,7.38,27.98,85,1000,7.08,29.54,77,1001,5.78,30.46,74,999,5.1,28.95,81,997,7.83,28.12,86,999,7.04,27.74,86,1000,6.63,27.48,86,999,6.87,27.31,87,999,6.04,27.68,84,1001,5.52
2025-08-18,06:31:28,6,0,0,116,12.14,27.81,87.55,0.06,33.08,0.09,0,34.9,55,1001,4.12,34.01,60,1000,5.96,32.92,65,1000,5.03,29.97,80,1000,4.65,28.78,86,1002,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71
2025-08-18,07:21:26,7,0,0,110,12.14,27.81,87.55,0.06,33.08,0.09,0,31.9,58,1000,5.14,32.06,62,1000,5.96,31.92,66,1000,5.03,29.97,80,1000,4.65,28.78,86,1002,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71
2025-08-18,08:27:36,8,0,0,89,12.3,28.21,87.68,0.06,32.83,0.09,0,36.9,41,999,5.14,37.07,41,999,5.96,35.33,51,999,5.03,32.34,67,1000,4.65,28.78,86,1002,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71
2025-08-18,09:24:31,9,0,0,81,12.34,28.19,87.73,0.05,32.46,0.09,0,36.9,44,999,5.14,35.33,53,999,5.03,32.34,68,1000,4.65,28.78,86,1002,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71,30.28,75,999,5.38
2025-08-18,10:21:21,10,0,0,80,12.35,28.18,87.81,0.05,32.03,0.08,0,36.9,44,998,5.14,35.33,53,999,5.03,32.34,68,1000,4.65,28.78,86,1002,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71,30.28,75,999,5.38
2025-08-18,11:16:47,11,0,0,81,12.25,28.13,87.51,0.05,31.51,0.08,0,33.9,52,999,7.2,34.07,52,999,5.03,32.7,62,999,4.65,30.54,75,1001,7.6,28.26,85,1000,4.63,28.45,81,999,4.74,28.8,82,1001,6.68,30.33,76,1001,6.27,30.79,72,999,7.29,29.92,78,999,6.86,28.47,85,1000,6.14,27.96,86,1001,8.29,27.77,87,1000,6.87,27.51,88,999,7.18,28.02,85,1000,6.83,30.07,76,1000,4.57,31.43,71,998,6.94,29.81,78,997,8.3,27.79,87,997,9.63,27.86,86,1000,7.34,27.64,88,998,7.2,27.55,87,998,5.04,28.02,84,1000,4.49,29.69,77,1000,5.71,30.28,75,999,5.38
2025-08-18,12:40:11,12,0,0,78,11.7,27.47,86.68,0.05,30.64,0.06,0,33.9,52,998,5.14,32.76,61,999,5.66,30.78,74,1000,6.2,28.58,85,1000,4.28,28.82,83,999,2.71,28.82,85,1001,6.41,30.74,74,1001,6.11,31.17,72,999,6.61,30.04,78,998,9.17,28.44,86,1001,7.14,28.16,87,1001,6.69,27.85,83,999,5.53,27.7,84,999,5.8,28.66,79,1000,3.97,31.33,67,1000,2.98,32.29,66,998,5.25,30.09,76,997,8.23,28.22,84,998,4.14,27.07,89,1000,7.3,28.05,87,999,7.72,27.71,87,998,7.55,28.56,83,999,4.71,30.76,74,999,2.45,30.64,76,997,4.1,28.67,86,998,9.64
2025-08-18,13:34:53,13,0,0,75,11.43,27.22,86.41,0.06,30.48,0.07,0,32.9,58,999,5.14,33.07,58,1000,5.66,31.76,67,1000,6.2,30.08,76,1000,4.28,28.82,83,999,2.71,28.82,85,1001,6.41,30.74,74,1001,6.11,31.17,72,999,6.61,30.04,78,998,9.17,28.44,86,1001,7.14,28.16,87,1001,6.69,27.85,83,999,5.53,27.7,84,999,5.8,28.66,79,1000,3.97,31.33,67,1000,2.98,32.29,66,998,5.25,30.09,76,997,8.23,28.22,84,998,4.14,27.07,89,1000,7.3,28.05,87,999,7.72,27.71,87,998,7.55,28.56,83,999,4.71,30.76,74,999,2.45,30.64,76,997,4.1,28.67,86,998,9.64
2025-08-18,14:19:36,14,0,0,79,11.43,27.22,86.41,0.06,30.48,0.07,0,32.9,62,999,6.17,33.07,62,1000,5.66,31.76,70,1000,6.2,30.08,78,1000,4.28,28.82,83,999,2.71,28.82,85,1001,6.41,30.74,74,1001,6.11,31.17,72,999,6.61,30.04,78,998,9.17,28.44,86,1001,7.14,28.16,87,1001,6.69,27.85,83,999,5.53,27.7,84,999,5.8,28.66,79,1000,3.97,31.33,67,1000,2.98,32.29,66,998,5.25,30.09,76,997,8.23,28.22,84,998,4.14,27.07,89,1000,7.3,28.05,87,999,7.72,27.71,87,998,7.55,28.56,83,999,4.71,30.76,74,999,2.45,30.64,76,997,4.1,28.67,86,998,9.64
2025-08-18,15:20:30,15,0,0,81,13.08,32.1,85.91,0.08,30.48,0.17,0,31.9,66,1000,2.57,31.09,72,1000,6.2,29.74,79,1000,4.28,28.82,83,999,2.71,28.82,85,1001,6.41,30.74,74,1001,6.11,31.17,72,999,6.61,30.04,78,998,9.17,28.44,86,1001,7.14,28.16,87,1001,6.69,27.85,83,999,5.53,27.7,84,999,5.8,28.66,79,1000,3.97,31.33,67,1000,2.98,32.29,66,998,5.25,30.09,76,997,8.23,28.22,84,998,4.14,27.07,89,1000,7.3,28.05,87,999,7.72,27.71,87,998,7.55,28.56,83,999,4.71,30.76,74,999,2.45,30.64,76,997,4.1,28.67,86,998,9.64,26.1,90,1001,5.79
