date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-10-26,01:26:32,1,6,1,156,56,115.63,392.97,3.34,97.41,6.05,2.71,20.9,49,1009,2.57,23.7,42,1010,4.57,28.84,34,1010,5.92,33.84,26,1008,6.35,33.85,24,1007,6.37,31.94,26,1008,5.2,30.37,35,1008,4.69,29.08,32,1007,3.91,28.08,30,1008,4.08,28.57,29,1010,6.09,32.08,25,1010,7.4,33.51,21,1007,9.15,34.31,19,1006,8.97,31.67,23,1008,6.79,29.69,28,1009,6.38,27.18,50,1009,5.06,26.3,56,1010,4.31,26.9,49,1011,5.07,31.51,33,1011,7.75,32.98,30,1008,9.16,33.45,27,1007,8.13,31.23,31,1009,5.76,29.76,33,1010,6.47,28.19,35,1010,3.5,26.79,39,1010,4.64
2025-10-26,03:08:42,3,6,1,183,56.99,127.2,328.15,3.18,105.25,6.57,2.46,20.9,52,1011,2.06,26.29,41,1011,5.92,30.25,33,1009,6.35,33.85,24,1007,6.37,31.94,26,1008,5.2,30.37,35,1008,4.69,29.08,32,1007,3.91,28.08,30,1008,4.08,28.57,29,1010,6.09,32.08,25,1010,7.4,33.51,21,1007,9.15,34.31,19,1006,8.97,31.67,23,1008,6.79,29.69,28,1009,6.38,27.18,50,1009,5.06,26.3,56,1010,4.31,26.9,49,1011,5.07,31.51,33,1011,7.75,32.98,30,1008,9.16,33.45,27,1007,8.13,31.23,31,1009,5.76,29.76,33,1010,6.47,28.19,35,1010,3.5,26.79,39,1010,4.64,26.81,45,1012,5.17
2025-10-26,04:19:58,4,6,1,165,57.81,133.43,290.21,3.04,114.21,7.21,2.25,27.9,36,1011,1.54,29.62,33,1011,5.92,31.92,29,1009,6.35,33.85,24,1007,6.37,31.94,26,1008,5.2,30.37,35,1008,4.69,29.08,32,1007,3.91,28.08,30,1008,4.08,28.57,29,1010,6.09,32.08,25,1010,7.4,33.51,21,1007,9.15,34.31,19,1006,8.97,31.67,23,1008,6.79,29.69,28,1009,6.38,27.18,50,1009,5.06,26.3,56,1010,4.31,26.9,49,1011,5.07,31.51,33,1011,7.75,32.98,30,1008,9.16,33.45,27,1007,8.13,31.23,31,1009,5.76,29.76,33,1010,6.47,28.19,35,1010,3.5,26.79,39,1010,4.64,26.81,45,1012,5.17
2025-10-26,05:16:52,5,6,1,161,59.27,135.6,277.04,2.79,122.09,7.6,2.24,31.9,22,1011,4.12,32.07,22,1011,5.92,32.66,24,1010,6.35,33.26,24,1008,6.37,31.94,26,1008,5.2,30.37,35,1008,4.69,29.08,32,1007,3.91,28.08,30,1008,4.08,28.57,29,1010,6.09,32.08,25,1010,7.4,33.51,21,1007,9.15,34.31,19,1006,8.97,31.67,23,1008,6.79,29.69,28,1009,6.38,27.18,50,1009,5.06,26.3,56,1010,4.31,26.9,49,1011,5.07,31.51,33,1011,7.75,32.98,30,1008,9.16,33.45,27,1007,8.13,31.23,31,1009,5.76,29.76,33,1010,6.47,28.19,35,1010,3.5,26.79,39,1010,4.64,26.81,45,1012,5.17
2025-10-26,06:25:16,6,6,1,155,62.37,141.37,273.69,2.33,134.17,8.39,1.97,33.9,15,1011,6.17,33.99,19,1010,6.44,33.9,22,1008,6.54,32.12,25,1008,5.93,30.02,36,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.57,29,1010,6.09,32.08,25,1010,7.4,33.51,21,1007,9.15,34.31,19,1006,8.97,31.67,23,1008,6.79,29.69,28,1009,6.38,27.18,50,1009,5.06,26.3,56,1010,4.31,26.9,49,1011,5.07,31.51,33,1011,7.75,32.98,30,1008,9.16,33.45,27,1007,8.13,31.23,31,1009,5.76,29.76,33,1010,6.47,28.19,35,1010,3.5,26.79,39,1010,4.64,26.81,45,1012,5.17,31.05,36,1012,8.39
2025-10-26,07:15:31,7,6,1,127,65.22,135.05,284.6,2.05,143.3,8.91,2.25,34.9,15,1010,5.14,34.63,19,1010,6.44,34.23,22,1008,6.54,32.12,25,1008,5.93,30.02,36,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.42,30,1010,6.3,32.08,24,1010,8.06,33.8,21,1007,10.37,34.3,23,1006,9.51,31.49,30,1008,5.96,29.55,37,1009,6.33,27.5,57,1008,7.17,26.7,56,1009,6.13,27.14,52,1011,7.46,31.05,34,1010,9.8,32.76,30,1007,10.34,33.53,25,1007,9.6,31.28,29,1009,7.49,30.29,32,1009,8.54,27.29,49,1009,7.11,26.06,56,1010,6.6,26.31,52,1012,8.24,30.35,36,1011,10.24
2025-10-26,08:21:11,8,6,1,135,69.25,135,291.78,1.74,154.94,9.66,2.17,34.9,15,1009,4.12,35.07,15,1008,6.44,34.65,19,1008,6.54,33.1,22,1008,5.93,30.02,36,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.42,30,1010,6.3,32.08,24,1010,8.06,33.8,21,1007,10.37,34.3,23,1006,9.51,31.49,30,1008,5.96,29.55,37,1009,6.33,27.5,57,1008,7.17,26.7,56,1009,6.13,27.14,52,1011,7.46,31.05,34,1010,9.8,32.76,30,1007,10.34,33.53,25,1007,9.6,31.28,29,1009,7.49,30.29,32,1009,8.54,27.29,49,1009,7.11,26.06,56,1010,6.6,26.31,52,1012,8.24,30.35,36,1011,10.24
2025-10-26,09:16:19,9,6,1,111,71.84,132.87,295.33,1.63,165.74,10.45,1.95,34.9,15,1008,6.17,34.65,19,1008,6.54,33.1,22,1008,5.93,30.02,36,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.42,30,1010,6.3,32.08,24,1010,8.06,33.8,21,1007,10.37,34.3,23,1006,9.51,31.49,30,1008,5.96,29.55,37,1009,6.33,27.5,57,1008,7.17,26.7,56,1009,6.13,27.14,52,1011,7.46,31.05,34,1010,9.8,32.76,30,1007,10.34,33.53,25,1007,9.6,31.28,29,1009,7.49,30.29,32,1009,8.54,27.29,49,1009,7.11,26.06,56,1010,6.6,26.31,52,1012,8.24,30.35,36,1011,10.24,32.61,29,1008,10.07
2025-10-26,10:17:00,10,6,1,105,72.71,129.43,296.2,1.75,175.6,11.14,1.64,35.9,14,1007,7.2,35.32,18,1008,6.54,33.44,22,1008,5.93,30.02,36,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.42,30,1010,6.3,32.08,24,1010,8.06,33.8,21,1007,10.37,34.3,23,1006,9.51,31.49,30,1008,5.96,29.55,37,1009,6.33,27.5,57,1008,7.17,26.7,56,1009,6.13,27.14,52,1011,7.46,31.05,34,1010,9.8,32.76,30,1007,10.34,33.53,25,1007,9.6,31.28,29,1009,7.49,30.29,32,1009,8.54,27.29,49,1009,7.11,26.06,56,1010,6.6,26.31,52,1012,8.24,30.35,36,1011,10.24,32.61,29,1008,10.07
2025-10-26,11:13:02,11,6,1,99,70.99,123.35,292.54,2.15,180.31,11.41,1.37,34.9,14,1007,5.14,35.07,14,1007,6.54,34.09,18,1007,5.93,31.7,29,1008,4.58,29.13,30,1007,5.41,27.99,30,1008,4.65,28.42,30,1010,6.3,32.08,24,1010,8.06,33.8,21,1007,10.37,34.3,23,1006,9.51,31.49,30,1008,5.96,29.55,37,1009,6.33,27.5,57,1008,7.17,26.7,56,1009,6.13,27.14,52,1011,7.46,31.05,34,1010,9.8,32.76,30,1007,10.34,33.53,25,1007,9.6,31.28,29,1009,7.49,30.29,32,1009,8.54,27.29,49,1009,7.11,26.06,56,1010,6.6,26.31,52,1012,8.24,30.35,36,1011,10.24,32.61,29,1008,10.07
