date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-05-10,02:50:17,2,6,1,69,16.14,69.83,92.61,0.07,65.84,0.32,0,28.9,74,1008,5.14,29.07,74,1008,5.36,29.41,72,1008,7.16,30.01,70,1007,7.88,29.8,71,1005,7.68,28.21,80,1006,6.84,27.8,84,1007,5.69,27.35,85,1005,5.87,27.17,86,1004,6.58,28.37,80,1006,7.29,30.12,73,1006,7.95,30.87,68,1004,8.18,30.14,71,1003,7.86,28.65,80,1004,6.18,28.02,83,1005,5.31,27.63,86,1003,5.02,27.53,86,1002,5.85,28.57,80,1004,5.62,31.51,66,1003,6.41,31.89,66,1002,6.79,30.79,69,1000,7.41,28.74,81,1001,6.16,28.28,83,1002,4.53,27.79,86,1001,6.91,27.58,86,1001,7.62
2026-05-10,06:10:53,6,6,1,72,16.73,75.61,92.44,0.04,65.13,0.3,0,32.9,52,1008,5.66,32.21,58,1007,7.76,30.92,65,1006,7.53,28.26,80,1006,6.79,27.79,83,1007,5.54,27.41,83,1005,5.55,27.12,86,1004,6.29,28.44,79,1006,6.61,30.12,73,1006,7.85,30.9,69,1004,8.37,30.23,70,1003,7.12,28.65,80,1004,6.18,28.02,83,1005,5.31,27.63,86,1003,5.02,27.53,86,1002,5.85,28.57,80,1004,5.62,31.51,66,1003,6.41,31.89,66,1002,6.79,30.79,69,1000,7.41,28.74,81,1001,6.16,28.28,83,1002,4.53,27.79,86,1001,6.91,27.58,86,1001,7.62,29.01,77,1003,9.08,30.93,67,1003,9.84
2026-05-10,08:52:20,8,6,1,77,16.53,74.07,90.98,0.03,57.72,0.27,0,34.9,46,1006,5.66,35.07,46,1006,7.76,33.33,55,1006,7.53,30.53,69,1006,6.79,27.79,83,1007,5.54,27.41,83,1005,5.55,27.12,86,1004,6.29,28.44,79,1006,6.61,30.12,73,1006,7.85,30.9,69,1004,8.37,30.23,70,1003,7.12,28.62,80,1004,6.38,28.18,82,1005,5.24,27.58,86,1003,6.03,27.6,86,1003,5.62,28.65,80,1004,6,31.15,69,1004,6.75,31.52,69,1002,7.11,30.49,71,1000,8,28.66,80,1001,6.4,28.05,84,1002,5.97,27.67,86,1001,7.14,27.57,88,1001,8.23,28.97,77,1003,9.67,30.87,65,1004,9.9
2026-05-10,10:13:33,10,6,1,75,16.34,72.44,90.63,0.04,55.53,0.27,0,34.9,43,1005,8.75,33.33,53,1006,7.53,30.53,68,1006,6.79,27.79,83,1007,5.54,27.41,83,1005,5.55,27.12,86,1004,6.29,28.44,79,1006,6.61,30.12,73,1006,7.85,30.9,69,1004,8.37,30.23,70,1003,7.12,28.62,80,1004,6.38,28.18,82,1005,5.24,27.58,86,1003,6.03,27.6,86,1003,5.62,28.65,80,1004,6,31.15,69,1004,6.75,31.52,69,1002,7.11,30.49,71,1000,8,28.66,80,1001,6.4,28.05,84,1002,5.97,27.67,86,1001,7.14,27.57,88,1001,8.23,28.97,77,1003,9.67,30.87,65,1004,9.9,31.38,63,1002,10.93
2026-05-10,11:50:36,11,6,1,74,15.68,68.23,89.85,0.04,53.72,0.28,0,33.9,49,1005,7.72,34.07,49,1005,7.33,32.13,60,1005,6.49,29.89,72,1006,5.62,27.37,85,1005,5.18,27.12,86,1005,5.9,28.35,80,1007,5.85,30.26,72,1007,7.44,30.9,69,1004,8.37,30.23,70,1003,7.12,28.62,80,1004,6.38,28.18,82,1005,5.24,27.58,86,1003,6.03,27.6,86,1003,5.62,28.65,80,1004,6,31.15,69,1004,6.75,31.52,69,1002,7.11,30.49,71,1000,8,28.66,80,1001,6.4,28.05,84,1002,5.97,27.67,86,1001,7.14,27.57,88,1001,8.23,28.97,77,1003,9.67,30.87,65,1004,9.9,31.38,63,1002,10.93
2026-05-10,13:15:43,13,6,1,80,14.58,59.77,90.75,0.05,58.14,0.29,0,31.9,58,1005,6.69,30.82,65,1005,6.49,29.22,75,1006,5.62,27.37,85,1005,5.18,27.12,86,1005,5.9,28.35,80,1007,5.85,30.26,72,1007,7.44,30.91,69,1005,7.76,30.37,68,1003,7,28.72,79,1005,6.04,28.16,83,1005,5.61,27.71,85,1003,6.05,27.54,86,1003,5.93,28.63,79,1004,6.21,30.65,72,1004,6.68,31.22,70,1002,7.51,30.41,71,1001,7.91,28.82,79,1002,6.29,28.09,83,1003,5.85,27.65,87,1001,7.34,27.7,86,1001,8.24,28.93,77,1004,9.54,30.9,65,1004,10.2,31.37,63,1002,11.29,30.19,68,1001,10.87
2026-05-10,14:51:21,14,6,1,81,14.68,59.82,91.37,0.08,60.33,0.3,0,30.9,66,1006,5.66,31.07,66,1006,6.49,29.98,72,1006,5.62,28.6,79,1005,5.18,27.12,86,1005,5.9,28.35,80,1007,5.85,30.26,72,1007,7.44,30.91,69,1005,7.76,30.37,68,1003,7,28.72,79,1005,6.04,28.16,83,1005,5.61,27.71,85,1003,6.05,27.54,86,1003,5.93,28.63,79,1004,6.21,30.65,72,1004,6.68,31.22,70,1002,7.51,30.41,71,1001,7.91,28.82,79,1002,6.29,28.09,83,1003,5.85,27.65,87,1001,7.34,27.7,86,1001,8.24,28.93,77,1004,9.54,30.9,65,1004,10.2,31.37,63,1002,11.29,30.19,68,1001,10.87
2026-05-10,15:52:57,15,6,1,82,14.8,60.13,91.35,0.08,60.65,0.31,0,29.9,70,1007,6.17,29.31,75,1006,5.62,28.27,80,1005,5.18,27.12,86,1005,5.9,28.35,80,1007,5.85,30.26,72,1007,7.44,30.91,69,1005,7.76,30.37,68,1003,7,28.72,79,1005,6.04,28.16,83,1005,5.61,27.71,85,1003,6.05,27.54,86,1003,5.93,28.63,79,1004,6.21,30.65,72,1004,6.68,31.22,70,1002,7.51,30.41,71,1001,7.91,28.82,79,1002,6.29,28.09,83,1003,5.85,27.65,87,1001,7.34,27.7,86,1001,8.24,28.93,77,1004,9.54,30.9,65,1004,10.2,31.37,63,1002,11.29,30.19,68,1001,10.87,28.44,80,1002,9.62
2026-05-10,16:54:23,16,6,1,82,14.91,60.56,91.53,0.08,60.75,0.31,0,28.9,74,1007,5.14,29.07,74,1007,5.62,28.5,78,1006,5.18,27.77,82,1006,5.9,28.35,80,1007,5.85,30.26,72,1007,7.44,30.91,69,1005,7.76,30.37,68,1003,7,28.72,79,1005,6.04,28.16,83,1005,5.61,27.71,85,1003,6.05,27.54,86,1003,5.93,28.63,79,1004,6.21,30.65,72,1004,6.68,31.22,70,1002,7.51,30.41,71,1001,7.91,28.82,79,1002,6.29,28.09,83,1003,5.85,27.65,87,1001,7.34,27.7,86,1001,8.24,28.93,77,1004,9.54,30.9,65,1004,10.2,31.37,63,1002,11.29,30.19,68,1001,10.87,28.44,80,1002,9.62
2026-05-10,17:51:13,17,6,1,79,14.99,61.18,91.51,0.08,60.88,0.32,0,28.9,74,1007,4.12,29.07,74,1007,5.42,28.5,78,1006,4.9,27.76,81,1006,5.74,28.29,79,1007,5.44,30.32,71,1007,6.82,31.01,68,1005,7.42,30.4,69,1003,7.52,28.72,79,1005,6.04,28.16,83,1005,5.61,27.71,85,1003,6.05,27.54,86,1003,5.93,28.63,79,1004,6.21,30.65,72,1004,6.68,31.22,70,1002,7.51,30.41,71,1001,7.91,28.82,79,1002,6.29,28.09,83,1003,5.85,27.65,87,1001,7.34,27.7,86,1001,8.24,28.93,77,1004,9.54,30.9,65,1004,10.2,31.37,63,1002,11.29,30.19,68,1001,10.87,28.44,80,1002,9.62
