date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-12-29,01:46:36,1,0,0,193,87.83,160.31,352.84,1.6,136.29,15.19,0.03,11.9,76,1016,1.03,12.07,76,1016,2.2,15.67,58,1017,2.27,19.78,42,1015,2.74,23.26,30,1014,3.54,21.43,46,1016,3.87,20.86,53,1016,3.36,20.5,59,1014,3.45,20.14,65,1013,3.59,20.25,72,1015,3.41,22.99,62,1015,5.08,23.36,61,1012,5.9,22.84,64,1011,5.5,22.05,71,1013,4.89,22.13,74,1013,6.1,21.81,79,1011,4.66,21.22,76,1011,5.34,21.62,71,1012,6,23.05,62,1013,7.13,23,54,1009,7.31,22.47,54,1009,6.87,21.01,49,1010,3.38,20.74,51,1011,2.76,20.27,54,1011,0.6,19.27,55,1011,3.95
2025-12-29,03:47:46,3,0,0,206,91.73,173.46,383.07,2.52,132.68,16.96,0.01,13.9,67,1017,3.09,17,52,1017,2.27,20.45,39,1015,2.74,23.26,30,1014,3.54,21.43,46,1016,3.87,20.86,53,1016,3.36,20.5,59,1014,3.45,20.14,65,1013,3.59,20.25,72,1015,3.41,22.99,62,1015,5.08,23.36,61,1012,5.9,22.84,64,1011,5.5,22.05,71,1013,4.89,22.13,74,1013,6.1,21.81,79,1011,4.66,21.22,76,1011,5.34,21.62,71,1012,6,23.05,62,1013,7.13,23,54,1009,7.31,22.47,54,1009,6.87,21.01,49,1010,3.38,20.74,51,1011,2.76,20.27,54,1011,0.6,19.27,55,1011,3.95,19.04,45,1014,4.04
2025-12-29,04:48:03,4,0,0,186,94.43,180.68,393.67,2.61,133.32,17.19,0,17.9,48,1018,3.09,18.07,48,1018,2.27,19.93,40,1017,2.74,21.53,36,1015,3.54,21.43,46,1016,3.87,20.86,53,1016,3.36,20.5,59,1014,3.45,20.14,65,1013,3.59,20.25,72,1015,3.41,22.99,62,1015,5.08,23.36,61,1012,5.9,22.84,64,1011,5.5,22.05,71,1013,4.89,22.13,74,1013,6.1,21.81,79,1011,4.66,21.22,76,1011,5.34,21.62,71,1012,6,23.05,62,1013,7.13,23,54,1009,7.31,22.47,54,1009,6.87,21.01,49,1010,3.38,20.74,51,1011,2.76,20.27,54,1011,0.6,19.27,55,1011,3.95,19.04,45,1014,4.04
2025-12-29,05:27:31,5,0,0,191,94.43,180.68,393.67,2.61,133.32,17.19,0,21.9,35,1018,3.6,22.07,35,1018,2.27,22.59,31,1017,2.74,22.86,31,1015,3.54,21.43,46,1016,3.87,20.86,53,1016,3.36,20.5,59,1014,3.45,20.14,65,1013,3.59,20.25,72,1015,3.41,22.99,62,1015,5.08,23.36,61,1012,5.9,22.84,64,1011,5.5,22.05,71,1013,4.89,22.13,74,1013,6.1,21.81,79,1011,4.66,21.22,76,1011,5.34,21.62,71,1012,6,23.05,62,1013,7.13,23,54,1009,7.31,22.47,54,1009,6.87,21.01,49,1010,3.38,20.74,51,1011,2.76,20.27,54,1011,0.6,19.27,55,1011,3.95,19.04,45,1014,4.04
2025-12-29,06:33:27,6,0,0,181,97.46,186.58,400.22,2.27,136.57,16.65,0,23.9,29,1017,3.09,23.93,27,1017,2.47,23.52,31,1015,3.51,21.42,47,1015,3.66,20.98,53,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53
2025-12-29,07:24:55,7,0,0,171,100.64,191.12,404.25,1.73,141.06,15.55,0,25.9,27,1017,1.54,25.27,26,1017,2.47,24.18,30,1015,3.51,21.42,47,1015,3.66,20.98,53,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53
2025-12-29,08:30:06,8,0,0,162,105.08,197.53,414.83,1.38,144.95,14.43,0,26.9,24,1015,3.09,27.07,24,1015,2.47,25.79,27,1015,3.51,23.3,40,1015,3.66,20.98,53,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53
2025-12-29,09:28:56,9,0,0,165,109.04,202.49,424.07,1.2,147.92,13.42,0,26.9,24,1014,3.09,25.79,27,1015,3.51,23.3,40,1015,3.66,20.98,53,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53,24.73,32,1012,4.7
2025-12-29,10:22:44,10,0,0,160,111.61,204.47,427.87,1.17,150.43,12.71,0,26.9,24,1014,4.12,25.79,27,1015,3.51,23.3,40,1015,3.66,20.98,53,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53,24.73,32,1012,4.7
2025-12-29,11:18:10,11,0,0,147,112.31,203.24,424.79,1.22,151.69,12.1,0,25.9,27,1014,3.09,26.07,27,1014,3.51,24.52,34,1014,3.66,22.68,45,1015,3.24,20.49,60,1014,3.67,20.09,66,1013,3.46,20.1,72,1015,3.35,22.82,62,1015,4.1,23.37,60,1012,5.86,22.9,64,1011,5.5,22.28,71,1013,6.05,21.95,74,1013,5.41,21.78,77,1011,4.86,21.25,75,1010,5.58,21.17,74,1011,5.63,23.28,59,1012,8.23,23.08,54,1009,8.15,22.08,51,1009,7.12,21.07,50,1010,3.64,21.08,55,1011,3.76,20.8,57,1010,1.55,19.58,56,1011,4.66,19.07,42,1013,4.88,22.82,32,1015,6.53,24.73,32,1012,4.7
