date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-06-29,00:07:34,0,0,0,81,9.58,32.89,75.08,0.06,44.03,0.25,0,27.74,77,1002,7.7,28.27,77,1002,8.67,29.4,72,1002,8.64,30.47,69,1001,9.19,29.86,71,1001,9.17,28.75,76,1001,8.9,28.65,75,1002,8.28,27.97,80,1001,8.64,27.88,80,1001,8.37,28.68,77,1002,9.12,30.36,69,1002,8.67,30.86,68,1001,9.35,29.99,70,1000,9.69,28.72,79,1001,8,28.26,81,1003,8.27,28.08,82,1001,8.18,28.58,78,1000,7.57,29.03,74,1001,8.76,30.15,70,1001,9.42,30.91,68,1000,9.8,30.13,70,999,9.4,29.09,77,1000,8.52,28.74,78,1001,8.47,28.4,80,1000,8.57,28.26,81,999,8.06
2026-06-29,05:48:42,5,0,0,77,12.42,43.05,76.2,0.04,44.32,0.27,0,31.42,61,1002,8.7,30.11,70,1002,8.43,30.23,69,1002,9.2,30,71,1001,9.17,28.96,76,1001,8.95,28.3,79,1002,8.36,28.03,81,1001,8.5,27.78,81,1001,8.37,28.66,77,1002,9.12,30.33,69,1002,8.67,30.79,68,1001,9.35,29.99,70,1000,9.69,29.01,79,1001,8,28.22,81,1003,8.27,28.05,81,1000,8.17,28.1,81,1000,8.19,28.59,78,1001,9.04,29.82,73,1001,9.64,30.57,71,999,9.77,30.03,72,998,9.72,28.85,78,1000,8.62,28.54,80,1001,8.46,28.15,82,999,8.69,28.2,82,999,8.48,28.62,80,1000,8.65
2026-06-29,10:55:42,10,0,0,79,14.84,60.12,73.29,0.04,41.62,0.29,0,31.61,61,1000,9.66,29.94,71,1000,9.17,29.61,73,1000,8.95,28.85,77,1001,8.36,28.03,81,1001,8.5,27.78,81,1001,8.29,28.66,77,1002,8.89,30.33,69,1002,9.36,30.79,68,1001,9.51,29.99,72,1000,9.49,29.01,75,1001,8.78,28.22,81,1002,8.35,28.05,82,1000,8.53,28.1,81,999,9.15,28.8,77,1001,9.86,30.03,71,1001,10.65,30.35,71,999,10.39,29.82,73,998,10.55,28.62,80,1000,9.22,28.58,81,1001,8.47,28.09,82,999,9.11,28.18,83,998,8.66,28.23,82,1000,9.47,29.44,77,1000,9.97,30.36,73,998,9.97
2026-06-29,14:47:02,14,0,0,73,11.4,43.52,73.15,0.06,42.36,0.27,0,29.03,70,1001,9.03,28.97,73,1001,8.97,28.72,75,1001,8.37,28.28,78,1001,9.01,27.98,78,1001,8.69,29.16,71,1002,9.06,30.28,69,1002,9.65,30.7,67,1001,9.29,29.84,71,1000,9.68,28.53,80,1001,8.56,28.21,82,1002,8.53,28.24,81,1000,8.86,28.17,80,999,9.26,28.81,77,1001,9.14,29.61,73,1001,9.81,30.08,71,999,9.91,29.91,72,998,9.71,28.72,79,1000,8.84,28.67,79,1001,8.48,28.15,81,999,8.77,28.02,82,999,8.74,28.31,83,1000,9.39,29.54,76,1000,9.65,30.33,73,999,9.04,29.86,74,998,9.42
