date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-08-28,01:20:08,1,3,0,66,15.81,67.68,98.97,0.09,42.62,0.27,0,27.9,74,1003,2.06,27.92,76,1003,5.68,28.64,73,1004,5.57,29.33,73,1002,6.7,28.62,76,1001,6.53,27.51,82,1001,5.82,27.05,83,1003,6.65,26.7,85,1001,6.88,26.81,83,1001,6.49,27.11,78,1002,6.45,28.35,76,1002,6.42,28.87,75,1001,5.85,28.47,76,1000,5.38,27.66,79,1002,5.31,27.42,77,1003,4.84,26.97,81,1003,4.78,26.91,83,1003,3.73,27.32,79,1004,4.15,28.7,72,1005,4.65,29.19,71,1003,5.77,28.73,73,1003,5.29,27.66,80,1004,5.14,27.27,81,1004,4.64,26.85,84,1003,5.13,26.75,84,1003,5.19
2025-08-28,03:01:04,3,3,0,82,15.57,67.91,104.42,0.08,44.89,0.24,0,27.9,78,1004,4.12,28.35,76,1004,5.57,28.91,74,1003,6.7,28.62,76,1001,6.53,27.51,82,1001,5.82,27.05,83,1003,6.65,26.7,85,1001,6.88,26.81,83,1001,6.49,27.11,78,1002,6.45,28.35,76,1002,6.42,28.87,75,1001,5.85,28.47,76,1000,5.38,27.66,79,1002,5.31,27.42,77,1003,4.84,26.97,81,1003,4.78,26.91,83,1003,3.73,27.32,79,1004,4.15,28.7,72,1005,4.65,29.19,71,1003,5.77,28.73,73,1003,5.29,27.66,80,1004,5.14,27.27,81,1004,4.64,26.85,84,1003,5.13,26.75,84,1003,5.19,27.27,82,1004,6.06
2025-08-28,04:20:55,4,3,0,77,15.42,67.02,106.48,0.07,45.86,0.23,0,28.9,74,1005,3.09,29.02,73,1004,5.57,29.24,73,1003,6.7,28.62,76,1001,6.53,27.51,82,1001,5.82,27.05,83,1003,6.65,26.7,85,1001,6.88,26.81,83,1001,6.49,27.11,78,1002,6.45,28.35,76,1002,6.42,28.87,75,1001,5.85,28.47,76,1000,5.38,27.66,79,1002,5.31,27.42,77,1003,4.84,26.97,81,1003,4.78,26.91,83,1003,3.73,27.32,79,1004,4.15,28.7,72,1005,4.65,29.19,71,1003,5.77,28.73,73,1003,5.29,27.66,80,1004,5.14,27.27,81,1004,4.64,26.85,84,1003,5.13,26.75,84,1003,5.19,27.27,82,1004,6.06
2025-08-28,05:17:24,5,3,0,77,15.31,66.05,108.03,0.05,46.4,0.22,0,29.9,70,1004,4.63,30.07,70,1004,5.57,29.82,71,1003,6.7,29.1,74,1002,6.53,27.51,82,1001,5.82,27.05,83,1003,6.65,26.7,85,1001,6.88,26.81,83,1001,6.49,27.11,78,1002,6.45,28.35,76,1002,6.42,28.87,75,1001,5.85,28.47,76,1000,5.38,27.66,79,1002,5.31,27.42,77,1003,4.84,26.97,81,1003,4.78,26.91,83,1003,3.73,27.32,79,1004,4.15,28.7,72,1005,4.65,29.19,71,1003,5.77,28.73,73,1003,5.29,27.66,80,1004,5.14,27.27,81,1004,4.64,26.85,84,1003,5.13,26.75,84,1003,5.19,27.27,82,1004,6.06
2025-08-28,06:26:51,6,3,0,85,15.19,64.6,109.31,0.05,46.47,0.2,0,30.9,66,1004,4.63,30.41,69,1003,6.59,29.36,73,1002,6.68,27.43,82,1002,5.85,26.99,83,1003,6.61,26.69,85,1001,6.92,26.61,85,1001,6.34,27.02,79,1002,6.62,28.31,76,1002,6.14,28.9,75,1001,5.55,28.44,77,1000,5.7,27.57,79,1002,5.24,27.38,78,1003,4.82,27.06,80,1003,4.25,27.01,81,1003,3.86,27.41,80,1004,3.99,28.74,72,1005,4.99,29.31,70,1003,5.89,28.74,74,1003,5.47,27.72,79,1004,4.8,27.17,82,1004,5.19,26.77,83,1003,5.27,26.9,82,1003,5.6,27.41,80,1004,6.48,28.57,75,1004,7.2
2025-08-28,07:17:25,7,3,0,87,14.98,62.49,110.52,0.04,46.21,0.19,0,31.9,62,1003,5.14,31.07,66,1003,6.59,29.69,72,1002,6.68,27.43,82,1002,5.85,26.99,83,1003,6.61,26.69,85,1001,6.92,26.61,85,1001,6.34,27.02,79,1002,6.62,28.31,76,1002,6.14,28.9,75,1001,5.55,28.44,77,1000,5.7,27.57,79,1002,5.24,27.38,78,1003,4.82,27.06,80,1003,4.25,27.01,81,1003,3.86,27.41,80,1004,3.99,28.74,72,1005,4.99,29.31,70,1003,5.89,28.74,74,1003,5.47,27.72,79,1004,4.8,27.17,82,1004,5.19,26.77,83,1003,5.27,26.9,82,1003,5.6,27.41,80,1004,6.48,28.57,75,1004,7.2
