date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2025-11-29,01:23:15,1,5,1,170,61.6,102.24,290.83,1.36,139.58,10.65,2.67,13.9,38,1017,1.54,16.16,32,1017,4.77,21.18,23,1017,3.89,26.53,20,1014,0.94,25.45,24,1014,2.44,23.64,25,1016,2.43,22.89,20,1015,3.6,21.9,17,1014,4.23,21.04,17,1014,4.8,21.02,17,1017,3.86,24.8,11,1017,1.67,26.06,14,1014,1.92,25.34,27,1014,4.83,23.46,33,1015,3.84,22.88,40,1015,3.72,22.39,48,1014,4.44,21.54,47,1014,3.81,21.3,50,1015,3.44,24.84,31,1016,2.89,26.31,27,1013,4.36,24.53,29,1013,5.32,22.39,42,1014,3.75,22.04,45,1014,3.3,21.16,47,1013,1.95,20.6,46,1013,2.76
2025-11-29,03:10:09,3,5,1,189,64.89,111.18,296.42,1.76,141.6,11.5,2.92,16.9,29,1018,2.57,19.62,24,1018,3.89,23.38,23,1015,0.94,25.45,24,1014,2.44,23.64,25,1016,2.43,22.89,20,1015,3.6,21.9,17,1014,4.23,21.04,17,1014,4.8,21.02,17,1017,3.86,24.8,11,1017,1.67,26.06,14,1014,1.92,25.34,27,1014,4.83,23.46,33,1015,3.84,22.88,40,1015,3.72,22.39,48,1014,4.44,21.54,47,1014,3.81,21.3,50,1015,3.44,24.84,31,1016,2.89,26.31,27,1013,4.36,24.53,29,1013,5.32,22.39,42,1014,3.75,22.04,45,1014,3.3,21.16,47,1013,1.95,20.6,46,1013,2.76,20.4,33,1015,2.53
2025-11-29,04:22:06,4,5,1,194,66.59,116.49,299.74,2.3,142.37,12.01,3.04,17.9,32,1018,3.09,20.29,26,1018,3.89,23.71,24,1015,0.94,25.45,24,1014,2.44,23.64,25,1016,2.43,22.89,20,1015,3.6,21.9,17,1014,4.23,21.04,17,1014,4.8,21.02,17,1017,3.86,24.8,11,1017,1.67,26.06,14,1014,1.92,25.34,27,1014,4.83,23.46,33,1015,3.84,22.88,40,1015,3.72,22.39,48,1014,4.44,21.54,47,1014,3.81,21.3,50,1015,3.44,24.84,31,1016,2.89,26.31,27,1013,4.36,24.53,29,1013,5.32,22.39,42,1014,3.75,22.04,45,1014,3.3,21.16,47,1013,1.95,20.6,46,1013,2.76,20.4,33,1015,2.53
