date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-02-13,02:08:42,2,4,0,226,53.98,92.61,270.09,0.22,121.29,0.54,1.94,14.9,77,1016,1.54,15.07,77,1016,2.4,18.35,68,1016,1.3,22.28,57,1015,4.92,24.79,53,1013,6.11,22.53,69,1015,4.44,21.83,71,1015,4.06,21.14,76,1014,3.71,20.78,85,1013,3.71,21.05,87,1015,3.04,24.07,68,1016,3.57,25.55,60,1013,5.43,24.48,66,1013,5.39,22.39,81,1014,4.34,21.91,83,1014,3.96,21.26,86,1013,3.83,20.89,87,1012,3.49,21.22,86,1014,3.1,24.18,69,1015,3.82,25.12,66,1012,5.87,24.11,70,1011,5.55,22.22,85,1012,4.3,21.62,87,1012,3.92,21.17,89,1011,4.21,20.93,89,1010,4.29
2026-02-13,04:51:24,4,4,0,227,44.65,78.2,231.82,0.25,113.98,0.37,1.33,22.9,40,1017,1.54,23.07,40,1017,1.3,24.01,43,1016,4.92,24.22,49,1014,6.11,22.53,69,1015,4.44,21.83,71,1015,4.06,21.14,76,1014,3.71,20.78,85,1013,3.71,21.05,87,1015,3.04,24.07,68,1016,3.57,25.55,60,1013,5.43,24.48,66,1013,5.39,22.39,81,1014,4.34,21.91,83,1014,3.96,21.26,86,1013,3.83,20.89,87,1012,3.49,21.22,86,1014,3.1,24.18,69,1015,3.82,25.12,66,1012,5.87,24.11,70,1011,5.55,22.22,85,1012,4.3,21.62,87,1012,3.92,21.17,89,1011,4.21,20.93,89,1010,4.29,21.28,86,1012,4.86
2026-02-13,05:58:26,5,4,0,198,42.28,74.61,221.22,0.2,111.67,0.33,1.14,25.9,38,1017,0,26.07,38,1017,1.34,26.01,42,1016,4.95,25.2,48,1014,6.11,22.53,69,1015,4.44,21.85,70,1015,4.28,21.16,75,1014,3.81,20.76,84,1013,3.74,21.05,87,1015,3.04,24.07,68,1016,3.57,25.55,60,1013,5.43,24.48,66,1013,5.39,22.39,81,1014,4.34,21.91,83,1014,3.96,21.26,86,1013,3.83,20.89,87,1012,3.49,21.22,86,1014,3.1,24.18,69,1015,3.82,25.12,66,1012,5.87,24.11,70,1011,5.55,22.22,85,1012,4.3,21.62,87,1012,3.92,21.17,89,1011,4.21,20.93,89,1010,4.29,21.28,86,1012,4.86
