date,time,hour_of_day,day_of_week,is_weekend,aqi_index,pm2_5,pm10,co,no2,o3,so2,nh3,temp,humidity,pressure,wind_speed,forecast_1_temp,forecast_1_humidity,forecast_1_pressure,forecast_1_wind_speed,forecast_2_temp,forecast_2_humidity,forecast_2_pressure,forecast_2_wind_speed,forecast_3_temp,forecast_3_humidity,forecast_3_pressure,forecast_3_wind_speed,forecast_4_temp,forecast_4_humidity,forecast_4_pressure,forecast_4_wind_speed,forecast_5_temp,forecast_5_humidity,forecast_5_pressure,forecast_5_wind_speed,forecast_6_temp,forecast_6_humidity,forecast_6_pressure,forecast_6_wind_speed,forecast_7_temp,forecast_7_humidity,forecast_7_pressure,forecast_7_wind_speed,forecast_8_temp,forecast_8_humidity,forecast_8_pressure,forecast_8_wind_speed,forecast_9_temp,forecast_9_humidity,forecast_9_pressure,forecast_9_wind_speed,forecast_10_temp,forecast_10_humidity,forecast_10_pressure,forecast_10_wind_speed,forecast_11_temp,forecast_11_humidity,forecast_11_pressure,forecast_11_wind_speed,forecast_12_temp,forecast_12_humidity,forecast_12_pressure,forecast_12_wind_speed,forecast_13_temp,forecast_13_humidity,forecast_13_pressure,forecast_13_wind_speed,forecast_14_temp,forecast_14_humidity,forecast_14_pressure,forecast_14_wind_speed,forecast_15_temp,forecast_15_humidity,forecast_15_pressure,forecast_15_wind_speed,forecast_16_temp,forecast_16_humidity,forecast_16_pressure,forecast_16_wind_speed,forecast_17_temp,forecast_17_humidity,forecast_17_pressure,forecast_17_wind_speed,forecast_18_temp,forecast_18_humidity,forecast_18_pressure,forecast_18_wind_speed,forecast_19_temp,forecast_19_humidity,forecast_19_pressure,forecast_19_wind_speed,forecast_20_temp,forecast_20_humidity,forecast_20_pressure,forecast_20_wind_speed,forecast_21_temp,forecast_21_humidity,forecast_21_pressure,forecast_21_wind_speed,forecast_22_temp,forecast_22_humidity,forecast_22_pressure,forecast_22_wind_speed,forecast_23_temp,forecast_23_humidity,forecast_23_pressure,forecast_23_wind_speed,forecast_24_temp,forecast_24_humidity,forecast_24_pressure,forecast_24_wind_speed
2026-05-29,03:29:32,3,4,0,84,15.34,72.26,78.94,0.1,35.36,0.45,0,30.9,74,1006,4.12,30.95,75,1006,8.17,31.1,75,1005,8.61,30.42,76,1002,9.11,28.63,87,1002,8.66,28.03,91,1003,8.7,27.79,91,1000,8.24,27.69,92,1001,7.67,28.99,85,1002,8.09,31.01,73,1002,10.28,31.78,70,1000,8.82,30.95,74,1000,7.79,28.93,85,1000,6.88,28.51,88,1001,6.41,28.23,90,1000,6.81,28.11,90,1001,7.77,29.24,83,1003,8.11,30.85,75,1004,7.37,31.52,74,1003,7,30.65,77,1002,6.96,29.09,85,1003,5.81,28.49,88,1003,5.57,28.12,88,1003,4.86,27.97,89,1003,5.97,29.06,82,1005,7.04
2026-05-29,07:53:52,7,4,0,84,17,77.49,75.3,0.05,35.13,0.41,0,36.9,44,1004,6.69,37.07,44,1004,8.44,34.85,55,1003,9.37,31.41,73,1003,8.08,28.08,90,1003,8.62,27.63,91,1001,8.15,27.65,92,1001,7.84,28.85,86,1002,8.34,31.06,74,1002,10.06,31.71,71,1001,8.91,30.71,75,1000,8.07,28.96,85,1001,6.42,28.51,88,1001,6.23,28.06,90,1000,7.72,27.99,91,1000,7.8,29.16,84,1002,8.11,30.81,75,1003,7.42,31.48,74,1002,7.52,30.55,78,1002,6.66,29.03,86,1003,6.1,28.48,87,1004,5.58,28.07,88,1003,5.33,28.08,87,1004,5.99,29.29,78,1006,6.57,30.69,75,1005,8.08
2026-05-29,11:27:43,11,4,0,84,16.64,75.95,74.12,0.05,33.39,0.41,0,33.9,55,1002,10.8,34.07,55,1002,9.37,32.24,66,1002,8.08,30.08,79,1003,8.62,27.63,91,1001,8.15,27.65,92,1001,7.84,28.85,86,1002,8.34,31.06,74,1002,10.06,31.71,71,1001,8.91,30.71,75,1000,8.07,28.96,85,1001,6.42,28.51,88,1001,6.23,28.06,90,1000,7.72,27.99,91,1000,7.8,29.16,84,1002,8.11,30.81,75,1003,7.42,31.48,74,1002,7.52,30.55,78,1002,6.66,29.03,86,1003,6.1,28.48,87,1004,5.58,28.07,88,1003,5.33,28.08,87,1004,5.99,29.29,78,1006,6.57,30.69,75,1005,8.08,31.53,72,1004,6.71
2026-05-29,15:25:31,15,4,0,84,15.4,72.05,73.02,0.09,32.88,0.44,0,30.9,74,1002,8.75,30.1,80,1002,8.44,28.91,86,1001,8.68,27.76,91,1001,7.56,29.04,84,1002,7.7,31.3,72,1001,9.08,32.24,68,1000,8.83,31.01,73,999,7.31,29.07,84,1000,6.36,28.57,87,1001,6.81,28.04,91,1000,6.94,27.94,91,1000,7.89,29.15,84,1002,8.19,30.91,75,1003,7.07,31.54,73,1002,6.69,30.58,78,1002,6.63,28.95,87,1003,5.92,28.42,87,1003,4.96,28.02,89,1002,4.72,28.1,86,1004,5.16,28.93,82,1005,6.09,30.71,74,1005,7.58,31.63,71,1004,6.24,30.76,76,1002,6.65,29.12,85,1004,7.03
2026-05-29,18:30:48,18,4,0,91,14.16,68.93,74.66,0.1,34.2,0.44,0,29.9,79,1003,8.23,29.32,83,1002,8.1,28.57,87,1002,7.49,29.08,83,1002,7.8,31.32,72,1002,9.16,32.25,67,1000,7.7,31.13,73,1000,7.03,29.04,85,1000,6.99,28.43,88,1001,6.51,27.91,91,1000,6.41,27.95,91,1001,6.77,28.98,85,1003,7.82,30.81,76,1004,6.65,31.43,74,1003,7.28,30.61,78,1002,6.39,29.02,86,1003,5.76,28.44,88,1004,5.38,28.02,89,1003,4.61,28.22,84,1004,5.46,29.4,76,1006,5.85,30.73,75,1006,7.62,31.41,72,1005,7.1,30.57,76,1003,7.27,29.12,85,1004,7.03,28.46,88,1003,5.91
2026-05-29,21:05:52,21,4,0,86,14.13,69.3,76.13,0.11,35.28,0.46,0,29.9,84,1001,5.14,29.32,86,1001,7.49,29.41,83,1002,7.8,31.32,72,1002,9.16,32.25,67,1000,7.7,31.13,73,1000,7.03,29.04,85,1000,6.99,28.43,88,1001,6.51,27.91,91,1000,6.41,27.95,91,1001,6.77,28.98,85,1003,7.82,30.81,76,1004,6.65,31.43,74,1003,7.28,30.61,78,1002,6.39,29.02,86,1003,5.76,28.44,88,1004,5.38,28.02,89,1003,4.61,28.22,84,1004,5.46,29.4,76,1006,5.85,30.73,75,1006,7.62,31.41,72,1005,7.1,30.57,76,1003,7.27,29.09,84,1005,5.54,28.49,87,1004,5.74,28.41,83,1003,4.46
